StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ID,1_interesting_1,2_interesting_2,3_interesting_3,4_interesting_4,5_interesting_5,6_interesting_6,7_interesting_7,8_interesting_8,9_interesting_9,10_interesting_10,11_interesting_11,12_interesting_12,13_interesting_13,14_interesting_14,15_interesting_15,16_interesting_16,17_interesting_17,18_interesting_18,19_interesting_19,20_interesting_20,21_interesting_21,22_interesting_22,23_interesting_23,24_interesting_24,25_interesting_25,26_interesting_26,27_interesting_27,28_interesting_28,29_interesting_29,30_interesting_30,31_interesting_31,32_interesting_32,33_interesting_33,34_interesting_34,35_interesting_35,36_interesting_36,37_interesting_37,38_interesting_38,39_interesting_39,40_interesting_40,Age,Gender,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,Education,screener1_nicks,Income,Party,Party_6_TEXT,screener2_1,screener2_2,screener2_3,screener2_4,screener2_5,screener2_6,Social_Conserv,Economic_Conserv,god,Q215,Q216,Q217,screener3_1,screener3_2,screener3_3,screener3_4,screener3_5,screener3_6,screener3_7,screener3_8,screener3_9,screener3_9_TEXT,1_belief1_1,1_belief2_1,2_belief1_2,2_belief2_2,3_belief1_3,3_belief2_3,4_belief1_4,4_belief2_4,5_belief1_5,5_belief2_5,6_belief1_6,6_belief2_6,7_belief1_7,7_belief2_7,8_belief1_8,8_belief2_8,9_belief1_9,9_belief2_9,10_belief1_10,10_belief2_10,11_belief1_11,11_belief2_11,12_belief1_12,12_belief2_12,13_belief1_13,13_belief2_13,14_belief1_14,14_belief2_14,15_belief1_15,15_belief2_15,16_belief1_16,16_belief2_16,17_belief1_17,17_belief2_17,18_belief1_18,18_belief2_18,19_belief1_19,19_belief2_19,20_belief1_20,20_belief2_20,21_belief1_21,21_belief2_21,22_belief1_22,22_belief2_22,23_belief1_23,23_belief2_23,24_belief1_24,24_belief2_24,25_belief1_25,25_belief2_25,26_belief1_26,26_belief2_26,27_belief1_27,27_belief2_27,28_belief1_28,28_belief2_28,29_belief1_29,29_belief2_29,30_belief1_30,30_belief2_30,31_belief1_31,31_belief2_31,32_belief1_32,32_belief2_32,33_belief1_33,33_belief2_33,34_belief1_34,34_belief2_34,35_belief1_35,35_belief2_35,36_belief1_36,36_belief2_36,37_belief1_37,37_belief2_37,38_belief1_38,38_belief2_38,39_belief1_39,39_belief2_39,40_belief1_40,40_belief2_40,Random,Google,Comments,Length,mTurkCode,participantId,assignmentId,projectId,loopOrder,condition,FL_71_DO_FL_72,FL_71_DO_FL_73
12/26/2023 12:01,12/26/2023 12:13,0,159.118.82.161,100,690,1,12/26/2023 12:13,R_3nO7JoZYGDQQsP0,,,,,27.9084,-97.1497,anonymous,EN,66B1C81A5A3D4DF48FDD6FA831513593,0,0,,,0,3,0,0,3,0,,,,,3,,,0,0,,,0,,3,,3,0,0,,3,,0,,,,,,3,,3,63,2,1,,,,,,,2,5,2,2,,,,1,,1,,4,4,8,2,,Wars are a topic that we will never know the whole story and everything that has happened.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,2,2,N/A,10,,66B1C81A5A3D4DF48FDD6FA831513593,c606c252-b231-48e1-aa22-42ac63b0e99a,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 11:59,12/26/2023 12:14,0,76.128.14.35,100,938,1,12/26/2023 12:14,R_7CjGrM8L9S28Cgd,,,,,26.6371,-80.0841,anonymous,EN,691D0768874740D2AD373C0BF175962E,,,,0,0,,0,,0,0,,0,,0,0,0,,,,0,,3,3,0,,0,,,,3,0,,3,0,,0,,,,0,64,2,1,,,,,,,6,5,6,1,,,,1,,1,,2,2,7,,2,Kennedy assassination,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,,2,2,Fun,did not time it,,691D0768874740D2AD373C0BF175962E,eab80c6b-82bb-48cb-881e-02c17fcc72e3,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 11:58,12/26/2023 12:14,0,107.9.7.47,100,952,1,12/26/2023 12:14,R_6E40tugJ7kXSpyx,,,,,39.0968,-84.1488,anonymous,EN,75EC7F595C7C49CAA74840B4B441AFEC,,,,,0,0,,,0,,0,0,,0,,0,,0,0,,,0,,,0,,3,,3,3,,0,,0,3,,0,0,0,,66,2,1,,,,,,,5,5,6,1,,,,1,,1,,2,3,1,,2,The Israel-Hamas war.,,,,,,,1,,,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,0,,0,,0,,1,,1,,0,,0,,1,,1,,1,,2,2,no,14,,75EC7F595C7C49CAA74840B4B441AFEC,8c669748-d367-4c2a-93f0-8dc21022a21d,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:03,12/26/2023 12:15,0,73.8.15.84,100,720,1,12/26/2023 12:15,R_78kwAZCVvy89CMh,,,,,42.2309,-88.3379,anonymous,EN,C5E774F495294417AD94D9C4611140D3,,,,0,,0,0,0,0,0,,,,,,0,0,,,0,,3,3,3,3,,,,,3,0,,,0,,0,,0,0,0,68,1,1,,,,,,,8,5,8,1,,,,1,,1,,2,2,7,,2,That a lone gunman (Lee Harvey Oswald) was the only person involved in the assasination of JFK.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,2,2,"I just automatically assume anything from Fox ""news"" and similar sites is false or extreme stretching of the truth.",10,,C5E774F495294417AD94D9C4611140D3,feb35587-7b6a-4fd2-8ddc-120d478f7685,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:06,12/26/2023 12:15,0,91.132.137.110,100,539,1,12/26/2023 12:15,R_5tM76vNJdxqtUOJ,,,,,40.7157,-74,anonymous,EN,67175439A1D844C494F854A2DC028565,3,0,,3,3,,,0,,3,0,3,,,3,0,,,,0,,,,0,,3,,,3,0,,,,0,3,,3,3,,0,56,1,,,,,,1,Latino,5,5,12,1,,,,1,,1,,2,2,1,,2,News about overseas regime change always strikes me as questionable given the U.S. history of interfering with foreign governments. ,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,1,,0,,0,,1,,0,,1,,1,,1,,1,,2,2,no,8,,67175439A1D844C494F854A2DC028565,388ff4b1-fbbf-435c-8a4c-8aba7fe48803,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:05,12/26/2023 12:15,0,104.182.73.53,100,578,1,12/26/2023 12:15,R_7ci8UQHOopt6SGY,,,,,38.7987,-90.5034,anonymous,EN,FB7B167CA9764A978A853C08D3D1D84E,0,3,,,,0,0,,,0,0,3,,0,3,0,0,,,0,,3,,,,3,,0,,,0,,0,3,,0,,,3,,65,2,1,,,,,,,5,5,10,2,,,,1,,1,,3,4,6,1,,any details of military actions that are classified,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,1,,1,,0,,0,,1,,1,,0,,1,,1,,0,,1,,1,,1,,0,,1,,0,,2,2,I always want to know which headlines are real,12,,FB7B167CA9764A978A853C08D3D1D84E,adf4e374-54ea-4b92-a64a-30c8e6149bc4,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:06,12/26/2023 12:15,0,137.22.126.224,100,518,1,12/26/2023 12:15,R_62rh3rhvv5sMB1T,,,,,45.268,-92.9743,anonymous,EN,6B86D53EB3DD41AF9B985BC509063665,0,0,,0,,,,,,0,0,,0,0,,0,0,,,,,0,3,0,3,,0,,,,3,3,3,3,0,3,,,,,64,2,1,,,,,,,2,5,4,2,,,,1,,1,,5,4,8,2,,"That J6 was an ""insurrection.""",,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,2,2,no,10,,6B86D53EB3DD41AF9B985BC509063665,3fb702c5-ea4c-4cef-b749-4d675c952891,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:03,12/26/2023 12:15,0,68.64.121.223,100,757,1,12/26/2023 12:15,R_3gnmk8jnqunPJnU,,,,,37.1388,-82.855,anonymous,EN,E6B070FD81DB4B41B90995BF2EC29068,,0,,0,3,0,,,,,3,0,,0,,,,3,0,,3,0,,0,,,0,,0,0,0,3,,,0,,,0,0,,64,2,1,,,,,,,6,5,5,2,,,,1,,,,2,2,7,2,,"Loss of life due to (acts of god) tornados, floods, etc....",,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,1,,1,,1,,0,,1,,2,2,no,15,,E6B070FD81DB4B41B90995BF2EC29068,4f0e6ae7-ffde-4911-91f9-eed9e0817774,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 11:57,12/26/2023 12:15,0,68.134.227.137,100,1093,1,12/26/2023 12:15,R_1G34nO5jGgQUbvm,,,,,38.9512,-76.4944,anonymous,EN,4517C3DCD1064194968C155EFAB3E3D8,,,0,,,0,0,0,0,0,0,0,0,0,,0,,0,,,3,3,,,,,,0,,3,,3,0,,3,,,,3,,80,1,1,,,,,,,6,5,6,1,,,,1,,1,,1,1,1,,2,a covert special forces operation,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,2,2,no comments,15,,4517C3DCD1064194968C155EFAB3E3D8,d253ad52-6012-428a-ab1f-a7441e9b5aa4,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 12:00,12/26/2023 12:16,0,159.117.172.217,100,983,1,12/26/2023 12:16,R_7MWKLfF89icfPMc,,,,,34.2465,-79.1637,anonymous,EN,3A1B02D6E9F745D187C5891833081134,,0,0,0,3,,,0,0,,,,0,0,0,0,,0,0,0,3,3,3,,,,,,,0,0,,,,,0,,,0,,64,2,1,,,,,,,5,5,4,1,,,,1,,1,,2,2,8,,2,Government oversight,,,,1,,,1,,,,0,,0,,0,,0,,1,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,0,,1,,1,,1,,1,,2,2,I went by the source of the report as much as the topic to determine if the stories had any factual basis,15,,3A1B02D6E9F745D187C5891833081134,874a807b-198c-43a9-a5b4-dfcc6350f51b,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:10,12/26/2023 12:17,0,74.122.206.110,100,458,1,12/26/2023 12:17,R_1S32OC1U5wWrt1D,,,,,38.9523,-94.7395,anonymous,EN,F01868BC66414C2FBCF36D0BCA45BB37,,0,0,0,,0,3,3,0,0,,,0,0,,3,0,0,,,,,0,,,,0,,,,0,,,0,0,0,0,,,,32,1,1,,,,,,,5,5,11,1,,,,1,,1,,1,1,8,,2,I am not sure,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,1,,0,,1,,0,,0,,1,,1,,0,,1,,0,,1,,0,,0,,0,,1,,1,2,2,no,11,,F01868BC66414C2FBCF36D0BCA45BB37,cf50ab79-3ff2-45c1-925a-5d7f6847d914,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:23,12/26/2023 12:18,0,69.41.91.72,100,6880,1,12/26/2023 12:18,R_1qWJ3Fvt81CkSg0,,,,,32.962,-96.3608,anonymous,EN,312642AC1BAC48A98BCA5FF4078B3859,,,3,0,3,,0,,,,0,3,0,,0,0,3,,3,,3,0,0,0,,,3,,,3,,,,,0,0,,,3,,69,1,1,,,,,,,3,5,6,2,,,,1,,1,,4,5,8,2,,I think it is clear now from so many sources and research done that the 9/11 attacks and how they happened and who was involved does not agree with the official explanation.,,,,,,,,,1,The WLT Report,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,0,,0,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,"Very interesting and fun, thank you!",Well my internet went down for 1.5 hours so it's been about two hours!,,312642AC1BAC48A98BCA5FF4078B3859,64f7608e-f67c-4f32-8564-67e17690f608,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 12:02,12/26/2023 12:19,0,68.204.94.118,100,966,1,12/26/2023 12:19,R_6Aq89oSon65oaMF,,,,,28.5274,-81.6012,anonymous,EN,EF5BB9F6B3A24CE0B2A34A4FCD2F33B2,0,,,,3,3,0,,,0,0,,0,,0,,0,0,0,,0,,,0,3,,,,3,,,0,0,,,,3,,3,0,69,2,1,,,,,,,5,5,10,1,,,,1,,1,,1,2,8,,2,"I think it is being proven that the event on January 6th, while officially called an insurrection, was truly created and caused by Donald Trump. Some things we are learning about gradually. So, the official story may get more details as time goes on.",,,,1,,,1,,,,,0,,0,,0,,0,,1,,1,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,It gets harder and harder in a post Trump era to know what is true and what isn't.,20,,EF5BB9F6B3A24CE0B2A34A4FCD2F33B2,9a375308-7533-4e9b-84da-4d86a9997c47,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 11:58,12/26/2023 12:19,0,98.21.7.197,100,1259,1,12/26/2023 12:19,R_5huCjqNM8xiRboJ,,,,,35.115,-80.7061,anonymous,EN,0029BBEB5964A6E8F03EA88D86FF2D9,0,,0,0,3,0,3,,0,,,3,,,0,,,0,0,,0,,3,,,3,3,0,,,0,0,,,,,0,,3,,76,1,1,,,,,,,3,5,5,1,,,,1,,1,,2,3,8,,2,The real way things stand with the planed conversion to electric cars and what happened to the money that was allocated to budling  charging station infrastructure.,,,,1,,,1,,,,1,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,,20,,80029BBEB5964A6E8F03EA88D86FF2D9,36396659-4a4f-40c5-8557-5d0d18a31015,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:11,12/26/2023 12:21,0,173.18.100.253,100,563,1,12/26/2023 12:21,R_32n2yX1Y8MeYYrR,,,,,38.7332,-75.1833,anonymous,EN,81311946DA664D22B644C00C1A9E6434,,,3,0,0,,,3,,,0,0,,0,0,0,,0,0,,,3,3,,3,,,,,3,,,3,3,0,3,,,,0,69,1,1,,,,,,,5,5,11,1,,,,1,,1,,2,2,2,,2,,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,0,,0,,0,,1,,0,2,2,,15,,81311946DA664D22B644C00C1A9E6434,47c8085f-be54-4a4b-bb70-a797211b5801,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 12:08,12/26/2023 12:22,0,73.141.243.233,100,861,1,12/26/2023 12:22,R_6BhyByIahlVuyKu,,,,,40.0345,-75.1193,anonymous,EN,6193BC2038F140ACBECF7B442E1AFA46,,0,0,0,0,,0,,0,0,0,,,0,,,,0,,,,3,,0,3,,,,3,3,,3,,,3,,3,,3,3,73,1,1,,,,,,,6,5,11,1,,,,1,,1,,2,2,1,,2,a mass shooting where an investigation is ongoing,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,no,15,,6193BC2038F140ACBECF7B442E1AFA46,016c34d3-ad4b-4664-b465-f036986e6207,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 12:13,12/26/2023 12:23,0,47.25.150.114,100,590,1,12/26/2023 12:23,R_1cdLzD7Luhnxe01,,,,,46.6165,-120.7094,anonymous,EN,E133C56421B44786A229920BCED9659E,,,0,0,0,0,,,,0,0,0,,0,0,,,,,0,3,,,,3,,,,,0,0,0,,0,,0,,0,0,0,47,1,1,,,,,,,3,5,5,1,,,,1,,1,,1,1,1,,2,Most major world events have a slant based on the news purveyor that do not give unbiased coverage such as the ongoing genocide in Palestine. ,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,0,,0,,1,,1,,1,,1,,0,,0,,1,,1,,1,,0,,1,,1,,2,2,,10,,E133C56421B44786A229920BCED9659E,637a0704-8cfb-4ee6-a44c-bddce9a30e98,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:08,12/26/2023 12:24,0,108.232.45.99,100,935,1,12/26/2023 12:24,R_6IMppZ3J4dIz6HN,,,,,36.6917,-96.3098,anonymous,EN,615CC9830A9E40F1BCAC19540250BF10,0,,0,0,0,,0,,,0,,,0,,3,0,,0,,0,3,0,,,,3,,,3,,3,,,0,0,0,,,,0,80,1,1,,,,,,,3,5,4,2,,,,1,,1,,5,5,3,2,,Biden taking bribes,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,1,,1,,0,,0,,0,,1,,0,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,2,2,none,15,,615CC9830A9E40F1BCAC19540250BF10,de104a54-24d2-4d58-a59a-1029ed999230,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 12:10,12/26/2023 12:24,0,172.59.197.228,100,816,1,12/26/2023 12:24,R_3RPjTm4kt1kbtFn,,,,,32.8236,-96.6814,anonymous,EN,C82C8E2B89A7422E979942C5990E3AFC,,,,,3,,3,,3,,0,3,,,0,0,3,0,,0,,,0,0,,0,0,0,0,,0,,0,,,,0,,0,,24,2,1,,,,,,,2,5,9,2,,,,1,,1,,4,4,3,2,,"Most events or topics in the media might not tell the whole story. And whether something has been officially explained or not, there will always be people who believe something different. ",,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,2,2,No comments. ,8,,C82C8E2B89A7422E979942C5990E3AFC,72e635ca-e744-4e6a-b719-d85f95e4fa54,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:10,12/26/2023 12:24,0,67.44.16.51,100,867,1,12/26/2023 12:24,R_5n1lva5tD1h4GgU,,,,,32.7797,-96.8022,anonymous,EN,F5FDC6DC336444FAA9A4012E0F66D095,,,0,,,0,0,,0,0,,3,3,0,,0,,3,3,,,0,0,,,,,,0,3,0,,,0,0,,,3,,3,66,2,1,,,,,,,4,5,7,2,,,,1,,1,,5,4,8,1,,The insurrection of January 6,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,0,,1,2,2,Some of these were hard to figure out - could have gone either way.,20,,F5FDC6DC336444FAA9A4012E0F66D095,0699a8cf-7e60-4e3b-9490-a54cf12abb7c,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 12:06,12/26/2023 12:25,0,67.173.13.85,100,1160,1,12/26/2023 12:25,R_1q8DODTFmPDkeM4,,,,,41.8719,-87.6589,anonymous,EN,54B9F370C90B45C09BEF11B7F18EA8BF,,,,,,0,0,,0,,0,0,0,,,0,,,0,,0,,,,3,0,0,0,3,0,0,,,3,,0,0,0,,,69,1,1,,,,,,,4,5,4,1,,,,1,,1,,2,2,1,,2,The Warren commission report.,,,,1,,,1,,,,,1,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,0,2,2,no,10,,54B9F370C90B45C09BEF11B7F18EA8BF,1cfb6616-98fc-408f-8d3d-8a673246d8af,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 12:10,12/26/2023 12:26,0,108.24.153.80,100,950,1,12/26/2023 12:26,R_7JIywU170cbPB17,,,,,39.884,-74.9721,anonymous,EN,5F3F5377722D4A659F90310C795655A1,0,0,0,0,,0,,,,0,0,0,,,,,,,,,3,3,3,3,,,,3,,,0,3,0,0,3,,,,0,0,65,2,1,,,,,,,3,5,7,1,,,,1,,1,,1,2,2,,2,"The US economy is often puzzling to many Americans. They tend to base how well the ""economy"" is doing in relation to how their own personal finances are doing. It's much more complex than that, and even when things are explained or presented with graphs and charts, it's hard to make them understand the big picture.",,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,1,,0,,0,,1,,1,,1,,2,2,Everything was clear and easy to follow.,16,,5F3F5377722D4A659F90310C795655A1,428ce480-7416-471f-96fa-b81307d56d40,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:10,12/26/2023 12:26,0,75.27.144.125,100,916,1,12/26/2023 12:26,R_7rMgjDlFh6vnrgY,,,,,29.3643,-94.971,anonymous,EN,3A5D601B971C44E0A41DC1687B8BB0DD,0,0,0,0,,0,0,,,0,0,,,0,,,0,,,0,,,,,3,,0,,,3,,3,0,3,,3,0,,0,,77,2,1,,,,,,,5,5,4,3,,,,1,,1,,1,2,1,,,Conspiracy theories are frequently different from what people should believe.,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,2,2,none,15,,3A5D601B971C44E0A41DC1687B8BB0DD,0dc9864e-766b-4da7-a5b7-2cc77ed98b03,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 12:16,12/26/2023 12:27,0,73.126.66.134,100,688,1,12/26/2023 12:27,R_7fUeFKS0zXIIilS,,,,,42.3797,-71.1034,anonymous,EN,9E119F6D0C0F499F971DA34AC8872E36,,0,0,,3,,,0,0,0,,0,,,,0,0,,,,3,0,3,0,,0,0,3,3,,,0,,,,,,,3,0,66,1,1,,,,,,,8,5,10,1,,,,1,,1,,1,2,1,,2,"Most people believe that the purpose of the US military is to defend our country. In my opinion, the US military has not acted to defend our country since 1865, but instead imposes US hegemony over the rest of the world.",,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,,10,,9E119F6D0C0F499F971DA34AC8872E36,5ea63b11-152b-42f6-afc7-2532a664f7be,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:15,12/26/2023 12:28,0,172.58.165.135,100,771,1,12/26/2023 12:28,R_6FhxgbgH1DAV5VX,,,,,41.9741,-87.8621,anonymous,EN,8AC5A6B281D5456BAEC82A812899D656,0,0,0,0,,,0,0,,,,,,0,,,,0,,0,0,3,,,3,,0,3,,0,0,0,0,,,,0,,,0,66,1,1,,,,,,,5,5,4,1,,,,1,,1,,1,1,6,,2,The Hamas-Irael War,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,2,,12,,8AC5A6B281D5456BAEC82A812899D656,b7e44ce8-1b9e-4a84-abc0-af00e57a26b8,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 12:23,12/26/2023 12:29,0,70.189.153.150,100,388,1,12/26/2023 12:29,R_6jBujFib8orQIBT,,,,,36.1724,-115.0677,anonymous,EN,BD27902CF5B841EBB8B948B6A7CC9B8B,0,0,,0,0,,,,,,,,,,0,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,,,0,,,0,,0,32,1,1,,,,,,,2,5,6,1,,,,1,,1,,2,2,1,,2,"I can't really think of anything at the moment 
 ",,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,2,2,,10,,BD27902CF5B841EBB8B948B6A7CC9B8B,6b175b57-8c8e-4d64-b9ae-8ca448f0374a,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
