StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,Gender,screener1_nicks,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,1_interesting_1,2_interesting_2,3_interesting_3,4_interesting_4,5_interesting_5,6_interesting_6,7_interesting_7,8_interesting_8,9_interesting_9,10_interesting_10,11_interesting_11,12_interesting_12,13_interesting_13,14_interesting_14,15_interesting_15,16_interesting_16,17_interesting_17,18_interesting_18,19_interesting_19,20_interesting_20,21_interesting_21,22_interesting_22,23_interesting_23,24_interesting_24,25_interesting_25,26_interesting_26,27_interesting_27,28_interesting_28,29_interesting_29,30_interesting_30,31_interesting_31,32_interesting_32,33_interesting_33,34_interesting_34,35_interesting_35,36_interesting_36,37_interesting_37,38_interesting_38,39_interesting_39,40_interesting_40,education,Income,Party,Party_6_TEXT,screener2_1,screener2_2,screener2_3,screener2_4,screener2_5,screener2_6,Social_Conserv,Economic_Conserv,god,Q215,Q216,Q219,Q218,screener3_1,screener3_2,screener3_3,screener3_4,screener3_5,screener3_6,screener3_7,screener3_8,screener3_9,screener3_9_TEXT,1_belief1_1,1_belief2_1,2_belief1_2,2_belief2_2,3_belief1_3,3_belief2_3,4_belief1_4,4_belief2_4,5_belief1_5,5_belief2_5,6_belief1_6,6_belief2_6,7_belief1_7,7_belief2_7,8_belief1_8,8_belief2_8,9_belief1_9,9_belief2_9,10_belief1_10,10_belief2_10,11_belief1_11,11_belief2_11,12_belief1_12,12_belief2_12,13_belief1_13,13_belief2_13,14_belief1_14,14_belief2_14,15_belief1_15,15_belief2_15,16_belief1_16,16_belief2_16,17_belief1_17,17_belief2_17,18_belief1_18,18_belief2_18,19_belief1_19,19_belief2_19,20_belief1_20,20_belief2_20,21_belief1_21,21_belief2_21,22_belief1_22,22_belief2_22,23_belief1_23,23_belief2_23,24_belief1_24,24_belief2_24,25_belief1_25,25_belief2_25,26_belief1_26,26_belief2_26,27_belief1_27,27_belief2_27,28_belief1_28,28_belief2_28,29_belief1_29,29_belief2_29,30_belief1_30,30_belief2_30,31_belief1_31,31_belief2_31,32_belief1_32,32_belief2_32,33_belief1_33,33_belief2_33,34_belief1_34,34_belief2_34,35_belief1_35,35_belief2_35,36_belief1_36,36_belief2_36,37_belief1_37,37_belief2_37,38_belief1_38,38_belief2_38,39_belief1_39,39_belief2_39,40_belief1_40,40_belief2_40,Random,Google,Comments,Length,mTurkCode,participantId,assignmentId,projectId,rid,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,loopOrder,condition,FL_71_DO_FL_72,FL_71_DO_FL_73
3/18/2024 17:27,3/18/2024 17:36,0,67.190.15.17,100,581,1,3/18/2024 17:36,R_2Hpq3OoSuPGJaII,,,,,38.2366,-104.6593,anonymous,EN,59,2,5,1,,,,,,,,3,0,,,3,,3,3,,,,,3,,3,,3,,0,3,3,,,3,,0,3,,3,3,3,,3,,3,,,,3,3,3,2,,,1,,,,,3,3,8,2,,,2,,,,,,,1,,,,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,0,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,0,,0,,1,2,2,Interesting thank you,15,,,,,65f8cdc5-046c-7e34-55d2-7b3b2ec7c986,2,1,1,10,,2,4,81004,,2,,1
3/18/2024 13:08,3/18/2024 17:37,0,199.115.195.87,100,16133,1,3/18/2024 17:37,R_5omVkmjLKCvf6vL,,,,,25.7689,-80.1946,anonymous,EN,43,2,5,1,,,,,,,0,,,0,0,,,0,0,0,0,,0,,,,0,0,,,,,,,,0,0,0,0,,,0,3,,0,0,0,,0,,3,9,3,,,,1,,1,,3,3,1,,,,,,,1,,,,,,,,,1,,0,,0,,0,,1,,1,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,Great experience,20,,,,,65f89114-5d4f-d28d-6840-a34fc50fca60,2,17,1,4,6,3,3,34238,,2,,1
3/18/2024 17:18,3/18/2024 17:37,0,76.113.48.103,100,1161,1,3/18/2024 17:37,R_410VacIQJ4q5RMR,,,,,35.622,-105.8675,anonymous,EN,61,2,5,,,,,,1,American Hispanic ,0,,,,,0,0,,,0,0,,,0,,,0,,,0,0,0,,0,,0,,0,0,0,,,0,,0,0,0,,0,,1,1,6,None ,,,1,,1,,3,3,8,,,,,,,,1,,,1,,,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,1,,0,,2,2,It's to long,40 mins,,,,,65f8cbaf-6b25-acda-e1d5-d0d4cba01691,2,27,15,12,3,3,4,87505,,1,1,
3/18/2024 17:36,3/18/2024 17:40,0,174.240.18.251,100,217,1,3/18/2024 17:40,R_3oi16JnedD0jaTq,,,,,33.5038,-112.0253,anonymous,EN,62,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8ce76-0f02-a813-b6ef-1027f7c01501,2,,1,2,,,3,79938,,,,
3/18/2024 17:22,3/18/2024 17:40,0,98.150.223.63,100,1090,1,3/18/2024 17:40,R_3SdiAAX6BmYBlcJ,,,,,21.4082,-157.7396,anonymous,EN,49,2,5,,,,1,,,,0,,,,3,3,3,0,,3,3,3,0,,,,,,,,3,0,,,3,,,,3,0,0,0,,3,,0,,0,3,,5,5,1,,,,,,1,,3,2,5,,1,1,,,,,,1,,,,1,,,1,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,0,,1,,0,,0,,1,2,2,very believable if i dont know what was happening in today's world ,8,,,,,65f8cc8a-02d6-0397-a66c-2eeb00bfcd11,2,7,6,1,8,,4,96744,,2,,1
3/18/2024 17:40,3/18/2024 17:40,0,172.58.131.173,100,15,1,3/18/2024 17:40,R_3QtRYVQ2ASvUVy6,,,,,25.8906,-80.1784,anonymous,EN,27,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8d0b9-ca8c-dd97-b75f-79939332ff15,2,5,2,2,4,3,3,33067,,,,
3/18/2024 17:28,3/18/2024 17:41,0,70.120.118.228,100,829,1,3/18/2024 17:41,R_51bDwTzIKApaq9j,,,,,32.961,-96.9841,anonymous,EN,61,1,5,1,,,,,,,0,,0,0,,0,0,,,0,,,0,,0,3,,,3,,,3,3,3,,3,,3,3,,0,3,,,,,3,,,3,5,6,2,,,,1,,1,,3,4,8,2,,,2,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,2,2,There was a good variety of Headlines so that made it engaging. I liked how it first ask if I thought it was True or False and then asked what I thought Americans would rate. That was a good surprise and made it thought provoking. Well done overall.,16,,,,,65f8cded-49bc-bc60-a710-c93b1ba5bd13,1,,1,2,,,3,75019,,2,,1
3/18/2024 17:29,3/18/2024 17:42,0,74.196.1.12,100,798,1,3/18/2024 17:43,R_3O6X8rzJPvD1Q9P,,,,,35.6206,-77.3944,anonymous,EN,37,1,5,1,,,,,,,,3,0,,,,,,,,3,,,3,,,,3,3,0,,,3,3,3,,3,3,3,,,,3,,0,3,3,3,3,0,6,12,1,,,,1,,1,,5,3,7,,2,2,,,,1,1,1,,1,,,,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,1,1,It's really good and awesome ,10,,,,,65f8ce2a-4a80-204b-eb45-7f48eae16f82,1,24,1,2,10,,3,75001,,2,,1
3/18/2024 17:39,3/18/2024 17:44,0,51.81.222.209,100,326,1,3/18/2024 17:44,R_67D65NQhXaO5RQ1,,,,,45.5397,-122.9638,anonymous,EN,35,2,5,,,1,,,,,,3,,,,,,,3,0,3,3,0,0,3,3,,0,3,,,0,3,3,3,3,,,0,,,,,0,,,0,3,,,2,2,3,,,,,1,,,3,3,5,,,,,,,,1,,,1,,,,,1,,1,,0,,0,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,2,2,Good survey ,15 min,,,,,65f8d059-9242-e8b7-f3e8-fde949a3d85b,2,2,15,2,,3,4,90221,,2,,1
3/18/2024 17:20,3/18/2024 17:44,0,99.32.26.207,100,1456,1,3/18/2024 17:44,R_4aPW46FEN041Py1,,,,,42.2645,-88.0034,anonymous,EN,63,1,5,1,,,,,,,,0,0,,,,,0,0,,0,,,0,0,,,0,0,,0,,3,,,0,0,0,0,,,0,0,,0,,0,,0,,2,5,1,,,1,,,,,2,2,1,,2,2,,,,1,,,,,,,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,0,,0,,0,,1,,0,,1,,1,,2,2,,15,,,,,65f8cc11-4c9f-3929-5493-f3b8c4502032,1,9,1,13,,1,2,60031,,1,1,
3/18/2024 17:36,3/18/2024 17:44,0,129.81.80.253,100,478,1,3/18/2024 17:44,R_2qkwRdmkV7WyE8e,,,,,29.9495,-90.1204,anonymous,EN,26,2,5,1,,,,,,,,,,3,3,0,0,0,0,,0,0,,,3,,0,,,,3,,,0,0,,0,,0,0,,,,0,,0,0,,0,,5,3,2,,,,1,,1,,3,4,7,2,,,2,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,No ,10,,,,,65f8d003-b71b-7d34-8a14-66d98bcd60ee,2,1,1,2,6,,3,70130,,1,1,
3/18/2024 17:11,3/18/2024 17:44,0,73.115.139.3,100,1997,1,3/18/2024 17:45,R_5mmXES3iQftDonm,,,,,29.572,-95.54,anonymous,EN,68,1,5,1,,,,,,,0,0,,,,,0,,0,0,,,,0,,0,0,3,,,0,,,,3,,0,0,3,,0,3,3,,,,3,0,0,,5,5,2,,,,1,,1,,5,3,8,2,,,1,,,,1,,,1,,,,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,1,,0,,1,,1,,1,,0,,0,,1,,0,,0,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,2,2,some of the subjects appear to be ridiculous,20,,,,,65f8ca21-fe86-2066-5616-6737de566906,1,6,10,2,,2,3,77459,,2,,1
3/18/2024 17:30,3/18/2024 17:45,0,66.232.50.191,100,861,1,3/18/2024 17:45,R_2hZ7pO1d5TXmOEF,,,,,36.4192,-83.0048,anonymous,EN,,1,5,1,,,,,,,,,0,,3,3,3,,,,,3,0,0,,,3,,0,,3,0,3,3,3,,0,3,3,,,,,0,,,,,0,3,6,6,2,,1,,,,,,3,2,8,2,,,1,,,,1,,,1,,,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,1,The duration is too long,20,,,,,65f8ce4c-f7a2-96a3-e0cc-861e5061f475,1,3,11,1,10,2,3,90001,,1,1,
3/18/2024 17:03,3/18/2024 17:45,0,172.243.8.146,100,2514,1,3/18/2024 17:45,R_5PTvPOr4gux1B64,,,,,37.751,-97.822,anonymous,EN,65,1,5,,,,,,1,"Caucasian,; (""White"", is not an ethnicity)",0,0,0,0,,,,0,,0,0,0,0,,0,,0,0,,,,0,,0,,,0,,,,0,,3,,0,,,,0,0,3,2,3,,,,1,,1,,4,4,8,,,,,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,2,2,"Most of the, ""headlines were too stupid to be true and the survey was too long.",30,,,,,65f8c822-f7e6-e5ab-aec9-892017d6fb77,1,27,16,1,,3,2,65265,,2,,1
3/18/2024 17:37,3/18/2024 17:45,0,24.229.183.111,100,486,1,3/18/2024 17:45,R_5CJGVa3qfNzYYtj,,,,,40.6568,-75.3912,anonymous,EN,36,1,5,,,,1,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,0,,,,,,,,0,,0,0,0,,0,,0,,0,0,0,0,,5,4,3,,,,1,,1,,3,3,1,,,,,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,2,2,Lot of articles ,10,,,,,65f8cff6-fc80-df9a-eeda-b016c8c6484a,1,7,10,1,,1,1,18067,,1,1,
3/18/2024 17:47,3/18/2024 17:48,0,184.183.198.171,100,72,1,3/18/2024 17:48,R_3U9Oc7wJLRImUtG,,,,,41.5194,-71.277,anonymous,EN,64,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8d278-8793-2a3e-0886-e9e9c1378569,1,5,3,1,,2,1,2842,,,,
3/18/2024 17:39,3/18/2024 17:48,0,99.18.141.115,100,569,1,3/18/2024 17:48,R_70BGJKXyfGvVgR2,,,,,34.113,-118.1888,anonymous,EN,55,2,5,,,,1,,,,,,0,0,,3,,,3,,0,3,,0,0,0,0,0,0,0,,,,0,0,,,0,0,,3,3,,,,,0,,,,2,5,2,,,,1,,1,,5,5,8,2,,,1,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,2,Great survey ,20,,,,,65f8d07e-19e2-dffc-d728-50d18454e371,2,15,4,1,4,2,4,95660,,1,1,
3/18/2024 17:38,3/18/2024 17:49,0,70.161.184.129,100,671,1,3/18/2024 17:49,R_2PzJbkv5uTQ3bWu,,,,,36.8307,-76.3146,anonymous,EN,41,2,5,,1,,,,,,,,,3,3,0,3,3,0,3,,,,3,,3,3,3,0,,3,,3,3,,,,3,,,0,,,3,,0,,,3,,4,3,1,,,,,,,1,2,1,8,,2,2,,,,,1,1,,1,,,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,1,,0,,1,,0,,1,,0,,0,,0,,1,,1,,0,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,2,2,Very entertaining and enjoyable actually ,8,,,,,65f8d07e-9acd-44ea-ac82-3715023268d2,2,8,2,2,7,1,3,23704,,1,1,
3/18/2024 17:44,3/18/2024 17:50,0,172.56.168.193,100,331,1,3/18/2024 17:50,R_2bnyz1NUoQIo0oN,,,,,38.5879,-121.4053,anonymous,EN,18,1,5,,,1,,,,,,,0,,3,3,,0,3,0,0,3,,,,3,,0,3,,0,,,0,,0,0,,,,,,,0,0,0,,0,,0,1,1,2,,,,,,,1,3,3,6,2,,,2,,,,1,,,,,,,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,1,,0,,0,,1,,1,,0,,0,,1,,1,,1,,0,,1,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,1,2,2,No,12,,,,,65f8d1c5-64bf-74f9-9d13-165290221045,1,1,3,1,,2,4,89406,,2,,1
3/18/2024 17:41,3/18/2024 17:50,0,108.215.115.50,100,542,1,3/18/2024 17:50,R_7E6GWbc8e0eRiSv,,,,,25.8696,-80.3073,anonymous,EN,18,2,5,1,,,,,,,,3,3,,,,3,,,,3,,,3,,3,3,,3,3,,3,3,,3,3,,,,3,3,3,3,,3,3,,,,3,5,3,1,,1,,,,,,4,3,8,,2,1,,,,1,,,,,,,,,1,,1,,1,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,1,,1,,1,2,2,No,6,,,,,65f8d123-66b5-0e1c-c9c5-1305bbbfdce9,2,27,15,2,,1,3,33012,,2,,1
3/18/2024 17:37,3/18/2024 17:50,0,73.42.198.66,100,834,1,3/18/2024 17:50,R_37SuplRaDfvOTyF,,,,,47.8948,-122.2031,anonymous,EN,,2,5,,,,1,,,,0,,3,0,,,3,0,0,,3,3,3,3,,3,,0,,0,,0,,0,,,0,,,,0,,,,0,,,0,,3,5,11,3,,,,1,,1,,3,3,8,,,,,,,,1,,,1,,,,0,,0,,1,,1,,1,,1,,0,,0,,0,,1,,0,,0,,1,,1,,0,,1,,0,,0,,1,,0,,1,,0,,0,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,2,No,15,,,,,65f8d007-ef31-1731-8707-291b139e39f6,2,20,10,1,10,3,4,98208,,1,1,
3/18/2024 17:33,3/18/2024 17:51,0,24.213.151.158,100,1081,1,3/18/2024 17:51,R_71RUmjVFmaGTO9G,,,,,43.1661,-77.5555,anonymous,EN,51,1,5,1,,,,,,,,,0,0,0,,0,,,,,,0,3,,,,,0,3,3,0,3,,,,,0,0,0,,0,0,0,,0,,0,0,,3,2,6,Liberal,,,1,,1,,1,1,5,,,,,,,,1,,,1,,,,1,,1,,1,,0,,0,,1,,1,,1,,0,,1,,0,,0,,1,,1,,1,,1,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,0,,1,,0,,1,,1,,0,,2,2,No,25,,,,,65f8cf26-0659-7fb4-7e66-654b7477a26e,1,3,15,1,6,1,1,14609,,1,1,
3/18/2024 17:47,3/18/2024 17:51,0,142.105.6.10,100,241,1,3/18/2024 17:51,R_6czlvtXGZ9ijIlV,,,,,40.68,-73.775,anonymous,EN,25,2,5,,,,1,,,,3,3,3,,3,,3,,,3,,,0,,,3,,,0,0,3,,3,,3,,3,,,0,,,3,3,,0,3,,3,,4,8,1,,,1,,,,,1,2,4,,2,2,,1,,,,,,,,,,1,,0,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2,,7,,,,,65f8d267-77fc-45a9-4c4e-141054ebc044,2,16,4,1,,1,1,11205,,1,1,
3/18/2024 17:18,3/18/2024 17:51,0,170.52.150.81,100,1961,1,3/18/2024 17:51,R_5M4edQPmZBsKoxn,,,,,33.0063,-79.6561,anonymous,EN,,2,5,,1,,,,,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,0,0,,0,0,0,,,,,,,0,0,,0,0,0,0,1,1,1,,,1,,,,,2,1,8,,2,2,,,,,,1,,,,,,1,,0,,1,,0,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,0,,1,,2,2,No,20,,,,,65f8cbd1-626f-6beb-555c-c5321be89952,2,6,2,12,3,,3,29429,,1,1,
3/18/2024 17:07,3/18/2024 17:51,0,35.137.100.49,100,2673,1,3/18/2024 17:51,R_2zOdWZdeKpGJ6AK,,,,,28.2987,-82.6902,anonymous,EN,43,2,5,1,,,,,,,0,0,0,0,,0,,0,,,0,0,0,,,3,0,0,0,,,3,,,3,3,,,,0,0,,,0,0,,,,,,5,9,1,,1,,,,,,1,1,8,,2,2,,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,2,2,,30,,,,,65f8c90e-b7be-8981-879c-d4b32b7b4a9c,2,17,1,16,,1,3,34668,,2,,1
3/18/2024 17:34,3/18/2024 17:52,0,47.149.187.21,100,1057,1,3/18/2024 17:52,R_3DYKPnlWt5y8ejQ,,,,,34.1535,-117.8457,anonymous,EN,17,2,5,,,1,,,,,3,0,,,,,3,3,3,3,3,,0,3,0,,0,,,0,3,3,0,,,,,,,0,0,,,,,0,,,3,3,2,1,1,,,1,1,,,1,4,3,8,,2,2,,1,,1,,1,,1,1,,,1,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,0,,0,,2,2,Not really ,10 min,,,,,65f8cf2e-b058-8e25-9831-aee78a662ac5,2,2,3,2,,1,4,91740,,1,1,
3/18/2024 17:47,3/18/2024 17:53,0,74.132.174.103,100,364,1,3/18/2024 17:53,R_2Y2OUsNWwxLGUO1,,,,,40.7416,-84.1522,anonymous,EN,24,1,5,,1,,,,,,0,3,3,,,0,,0,,3,0,,0,,,3,0,0,0,0,0,,,0,0,,,3,0,0,,,,,,,,,,0,3,5,2,,,,,,,1,1,1,8,2,,,2,,,1,,,,,,,,0,,0,,0,,1,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,2,2,,10 minutes ,,,,,65f8d277-3d96-73bb-1ef4-6bef302d35de,1,,15,1,,,2,45429,,1,1,
3/18/2024 17:25,3/18/2024 17:54,0,35.145.230.153,100,1749,1,3/18/2024 17:54,R_3EKHWxwddXz6ZW5,,,,,28.0436,-81.7333,anonymous,EN,,2,5,1,,,,,,,,0,0,,0,,,,0,3,,,0,0,,0,0,,,,3,3,,,0,0,,0,,,0,,,0,0,0,,0,,0,5,4,2,,,,1,,1,,4,4,8,1,,,1,,,,1,,,1,,,,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,1,,0,,0,,0,,0,,1,,0,,0,,1,,0,,1,,1,,1,,0,,1,,1,,0,,1,,0,2,2,Striking ,20,,,,,65f8cd2f-1250-41b0-65e0-53d6c47d5aa6,2,,1,9,,,3,33830,,2,,1
3/18/2024 17:45,3/18/2024 17:56,0,172.56.121.3,100,656,1,3/18/2024 17:56,R_3c6nDFLACCkcNWh,,,,,34.195,-118.445,anonymous,EN,35,2,5,,,,1,,,,,,0,,,0,,,,0,0,3,,0,,3,0,0,,,0,0,0,,0,,3,,0,,0,,0,,0,0,,,0,,5,1,1,,,,1,,1,,3,1,8,,1,1,,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,No,9 minutes ,,,,,65f8d1f6-4a88-8c1d-09dd-6c7f71835784,2,1,4,1,4,,4,93003,,2,,1
3/18/2024 17:48,3/18/2024 17:56,0,100.15.54.97,100,458,1,3/18/2024 17:56,R_3giNYHBzAF1gKCC,,,,,38.6438,-77.3451,anonymous,EN,26,1,5,,,1,,,,,3,,0,3,0,,3,0,0,,,3,0,0,,0,0,,3,0,,3,0,,3,,0,,0,0,,,,,,,,,,,4,6,1,,,,1,,1,,3,2,5,,1,1,,,,,1,,,1,,,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,0,,2,2,A lot of the prompts were hard to tell what is real or fake ,It took me around 10 minuets ,,,,,65f8d2be-bfb1-a054-a1c1-5dff9d98d78f,1,2,3,1,7,,1,22191,,1,1,
3/18/2024 17:42,3/18/2024 17:56,0,76.36.143.163,100,829,1,3/18/2024 17:56,R_7l9wM2N5d0oy7VW,,,,,34.0095,-81.0819,anonymous,EN,,1,5,1,,,,,,,,0,,0,0,0,,,,0,0,,0,3,,,,,0,0,3,0,3,0,,0,,3,,0,,,,,,,,0,0,0,3,11,3,,,,,,,1,3,3,1,,,,,,,,,,,,,1,msn,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,2,2,it was different,12,,,,,65f8d15e-b1d2-6c16-21bc-6cecf8ce87fc,1,21,15,1,,3,3,29033,,1,1,
3/18/2024 17:48,3/18/2024 17:58,0,204.210.98.169,100,593,1,3/18/2024 17:58,R_30SWSZeDMWk0bhL,,,,,21.4082,-157.7396,anonymous,EN,,2,5,,,,,1,,,,,,,,0,,,0,,3,3,0,,,,,0,,3,,0,,0,3,3,,,,,0,0,3,3,3,0,3,0,,0,2,3,2,,,,,,,1,3,3,1,1,,,1,,,1,,,,,,,,0,,0,,0,,0,,0,,1,,0,,0,,1,,0,,1,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,None,8,,,,,65f8d2a8-8f4c-6b08-fadc-4df148be96f1,2,,14,1,,,4,96795,,1,1,
